id_clima,id_municipio,fecha,cielo,t_max,t_min,prob_prec,velocidad_viento,direccion_viento
367,1995,2024-11-28,Despejado,27.80,11.30,0.00,6.60,Oeste
368,994,2024-11-28,Despejado,27.80,11.30,0.00,6.60,Oeste
369,522,2024-11-28,Despejado,27.80,11.30,0.00,6.60,Oeste
370,1995,2024-11-29,Despejado,22.50,10.70,0.00,6.50,Oeste
371,994,2024-11-29,Despejado,22.50,10.70,0.00,6.50,Oeste
372,522,2024-11-29,Despejado,22.50,10.70,0.00,6.50,Oeste
373,546,2024-11-26,Despejado,22.30,11.50,0.00,6.40,Suroeste
374,546,2024-11-27,Despejado,24.40,11.50,0.00,8.10,Suroeste
375,546,2024-11-28,Despejado,27.70,13.80,0.00,7.20,Oeste
376,546,2024-11-29,Medio nublado,21.00,13.00,0.00,5.80,Norte
377,1468,2024-11-26,Poco nuboso,27.90,18.20,0.00,8.70,Norte
378,1468,2024-11-27,Poco nuboso,27.90,18.00,0.00,5.50,Noreste
379,1468,2024-11-28,Despejado,29.50,18.30,0.00,5.90,Sur
380,1468,2024-11-29,Poco nuboso,29.10,19.20,0.00,4.90,Norte
381,113,2024-11-26,Despejado,20.30,8.80,0.00,6.40,Suroeste
382,113,2024-11-27,Despejado,23.90,9.80,0.00,7.30,Suroeste
383,113,2024-11-28,Despejado,27.00,11.60,0.00,7.00,Oeste
384,113,2024-11-29,Poco nuboso,20.10,10.90,0.00,5.10,Suroeste
385,559,2024-11-26,Despejado,21.40,9.70,0.00,7.10,Oeste
386,538,2024-11-26,Despejado,21.40,9.70,0.00,7.10,Oeste
387,559,2024-11-27,Despejado,24.80,9.80,0.00,7.80,Oeste
388,538,2024-11-27,Despejado,24.80,9.80,0.00,7.80,Oeste
389,559,2024-11-28,Despejado,27.90,11.70,0.00,7.40,Oeste
390,538,2024-11-28,Despejado,27.90,11.70,0.00,7.40,Oeste
391,559,2024-11-29,Despejado,22.60,11.00,0.00,6.90,Oeste
392,538,2024-11-29,Despejado,22.60,11.00,0.00,6.90,Oeste
393,2232,2024-11-26,Despejado,25.50,9.40,0.00,6.10,Sureste
394,2232,2024-11-27,Despejado,25.80,9.10,0.00,6.20,Sur
395,2232,2024-11-28,Despejado,27.10,11.00,0.00,5.90,Sureste
396,2232,2024-11-29,Despejado,27.20,11.80,0.00,6.10,Sureste
397,1633,2024-11-26,Despejado,24.60,6.50,0.00,7.20,Norte
398,1633,2024-11-27,Despejado,24.90,6.40,0.00,5.20,Noroeste
399,1633,2024-11-28,Despejado,26.70,9.20,0.00,5.50,Noroeste
400,1633,2024-11-29,Despejado,25.50,8.90,0.00,6.40,Norte
401,786,2024-11-26,Despejado,27.20,11.50,0.00,7.30,Noreste
402,786,2024-11-27,Despejado,26.50,11.20,0.00,7.20,Noreste
403,786,2024-11-28,Despejado,27.10,13.00,0.00,6.80,Noreste
404,786,2024-11-29,Despejado,27.20,13.70,0.00,6.40,Noreste
405,1645,2024-11-26,Despejado,24.30,6.10,0.00,7.70,Noroeste
406,1645,2024-11-27,Despejado,24.60,6.10,0.00,5.10,Noroeste
407,1645,2024-11-28,Despejado,26.40,9.00,0.00,5.60,Noroeste
408,1645,2024-11-29,Despejado,25.20,8.40,0.00,6.30,Noroeste
409,781,2024-11-26,Despejado,21.80,7.10,0.00,6.00,Noreste
410,781,2024-11-27,Despejado,24.90,6.80,0.00,7.60,Suroeste
411,781,2024-11-28,Despejado,27.70,9.80,0.00,4.50,Sur
412,781,2024-11-29,Despejado,22.50,10.40,0.00,5.60,Noreste
413,68,2024-11-26,Despejado,21.70,4.80,0.00,8.80,Norte
414,68,2024-11-27,Despejado,24.20,4.90,0.00,3.30,Este
415,68,2024-11-28,Despejado,25.80,8.10,0.00,4.60,Noreste
416,68,2024-11-29,Despejado,23.40,6.80,0.00,7.70,Norte
417,411,2024-11-26,Despejado,19.60,6.30,0.00,10.30,Este
418,411,2024-11-27,Despejado,24.20,6.40,0.00,4.00,Noreste
419,411,2024-11-28,Despejado,25.90,8.90,0.00,4.70,Este
420,411,2024-11-29,Despejado,21.30,7.80,0.00,10.40,Este
421,373,2024-11-26,Despejado,24.50,7.20,0.00,7.60,Norte
422,373,2024-11-27,Despejado,25.40,7.00,0.00,4.70,Noroeste
423,373,2024-11-28,Despejado,27.10,9.90,0.00,4.60,Noroeste
424,373,2024-11-29,Despejado,25.80,9.70,0.00,7.00,Norte
425,410,2024-11-26,Despejado,24.20,7.30,0.00,7.50,Norte
426,410,2024-11-27,Despejado,25.30,7.00,0.00,4.60,Oeste
427,410,2024-11-28,Despejado,26.90,9.90,0.00,4.60,Sur
428,410,2024-11-29,Despejado,25.60,9.60,0.00,6.60,Norte
429,1029,2024-11-26,Despejado,31.70,18.00,0.00,5.80,Noreste
430,1029,2024-11-27,Despejado,30.90,17.40,0.00,6.20,Noreste
431,1029,2024-11-28,Despejado,30.90,17.80,0.00,6.10,Noreste
432,1029,2024-11-29,Despejado,31.60,19.20,0.00,5.70,Noreste
433,1618,2024-11-26,Despejado,33.20,20.10,0.00,13.10,Norte
434,1618,2024-11-27,Despejado,33.80,20.30,0.00,6.40,Norte
435,1618,2024-11-28,Despejado,31.20,20.40,0.00,7.20,Sur
436,1618,2024-11-29,Despejado,33.10,20.40,0.00,14.80,Norte
437,1095,2024-11-26,Despejado,23.70,6.30,0.00,7.10,Norte
438,1095,2024-11-27,Despejado,24.00,6.30,0.00,5.10,Noroeste
439,1095,2024-11-28,Despejado,25.80,9.10,0.00,6.00,Norte
440,1095,2024-11-29,Despejado,24.80,8.50,0.00,6.50,Norte
441,2080,2024-11-26,Despejado,24.40,6.10,0.00,7.50,Noroeste
442,2080,2024-11-27,Despejado,24.40,6.10,0.00,5.20,Noroeste
443,2080,2024-11-28,Despejado,26.30,9.00,0.00,5.80,Norte
444,2080,2024-11-29,Despejado,25.30,8.40,0.00,6.40,Norte
445,1548,2024-11-26,Despejado,23.00,5.60,0.00,7.40,Norte
446,1548,2024-11-27,Despejado,24.40,5.70,0.00,2.60,Noroeste
447,1548,2024-11-28,Despejado,26.10,8.70,0.00,3.60,Norte
448,1548,2024-11-29,Despejado,24.40,7.80,0.00,5.60,Norte
449,2309,2024-11-26,Despejado,18.50,4.70,0.00,9.00,Norte
450,2309,2024-11-27,Despejado,22.80,4.50,0.00,5.00,Oeste
451,2309,2024-11-28,Despejado,24.60,7.70,0.00,5.10,Este
452,2309,2024-11-29,Despejado,20.40,6.30,0.00,8.10,Noreste
453,2327,2024-11-26,Despejado,24.10,7.40,0.00,7.60,Norte
454,2327,2024-11-27,Despejado,25.30,7.20,0.00,4.40,Noroeste
455,2327,2024-11-28,Despejado,26.80,10.10,0.00,4.70,Norte
456,2327,2024-11-29,Despejado,25.60,9.70,0.00,6.40,Norte
457,1952,2024-11-26,Despejado,19.70,6.40,0.00,11.20,Este
458,1952,2024-11-27,Despejado,24.50,6.60,0.00,3.20,Noreste
459,1952,2024-11-28,Despejado,26.00,8.30,0.00,4.80,Este
460,1952,2024-11-29,Despejado,21.50,8.00,0.00,11.20,Este
461,883,2024-11-26,Despejado,24.50,6.40,0.00,7.20,Norte
462,883,2024-11-27,Despejado,24.60,6.30,0.00,5.30,Noroeste
463,883,2024-11-28,Despejado,26.40,9.20,0.00,5.70,Noroeste
464,883,2024-11-29,Despejado,25.40,8.70,0.00,6.40,Norte
465,2281,2024-11-26,Despejado,23.40,7.20,0.00,7.60,Norte
466,2281,2024-11-27,Despejado,24.20,7.00,0.00,5.40,Noroeste
467,2281,2024-11-28,Despejado,25.90,9.90,0.00,6.40,Noreste
468,2281,2024-11-29,Despejado,24.70,9.20,0.00,7.30,Noreste
469,236,2024-11-26,Despejado,19.70,5.70,0.00,6.90,Norte
470,236,2024-11-27,Despejado,23.60,6.00,0.00,7.20,Suroeste
471,236,2024-11-28,Despejado,27.20,8.40,0.00,5.80,Suroeste
472,236,2024-11-29,Despejado,20.90,7.90,0.00,5.90,Norte
473,1167,2024-11-26,Despejado,18.50,5.30,0.00,8.70,Noreste
474,1167,2024-11-27,Despejado,23.10,5.40,0.00,4.50,Noreste
475,1167,2024-11-28,Despejado,25.10,8.60,0.00,4.70,Noreste
476,1167,2024-11-29,Despejado,20.20,6.80,0.00,8.80,Este
477,1455,2024-11-26,Despejado,24.50,7.30,0.00,7.70,Norte
478,1455,2024-11-27,Despejado,25.40,7.10,0.00,4.70,Noroeste
479,1455,2024-11-28,Despejado,27.10,10.00,0.00,4.30,Noroeste
480,1455,2024-11-29,Despejado,25.70,9.70,0.00,7.00,Norte
481,1352,2024-11-26,Despejado,20.00,5.80,0.00,7.00,Noroeste
482,1352,2024-11-27,Despejado,23.80,6.10,0.00,5.60,Suroeste
483,1352,2024-11-28,Despejado,26.80,8.60,0.00,4.50,Oeste
484,1352,2024-11-29,Despejado,21.20,8.10,0.00,6.60,Norte
485,584,2024-11-26,Despejado,21.70,6.40,0.00,5.50,Noreste
486,584,2024-11-27,Despejado,25.10,6.20,0.00,6.70,Suroeste
487,584,2024-11-28,Despejado,27.90,9.40,0.00,4.40,Sureste
488,584,2024-11-29,Despejado,22.50,9.80,0.00,5.50,Noreste
489,2292,2024-11-26,Despejado,19.00,4.80,0.00,9.00,Norte
490,2292,2024-11-27,Despejado,23.00,4.70,0.00,4.50,Oeste
491,2292,2024-11-28,Despejado,24.50,7.70,0.00,4.70,Norte
492,2292,2024-11-29,Despejado,20.90,6.60,0.00,8.10,Noreste
493,811,2024-11-26,Despejado,21.90,7.80,0.00,4.80,Noreste
494,811,2024-11-27,Despejado,24.80,7.80,0.00,3.40,Oeste
495,811,2024-11-28,Despejado,27.70,10.70,0.00,4.30,Noreste
496,811,2024-11-29,Despejado,23.20,10.20,0.00,5.00,Este
497,262,2024-11-26,Despejado,19.60,5.00,0.00,9.10,Norte
498,262,2024-11-27,Despejado,23.10,4.90,0.00,4.40,Oeste
499,262,2024-11-28,Despejado,24.40,7.70,0.00,4.70,Norte
500,262,2024-11-29,Despejado,21.40,6.90,0.00,8.00,Noreste
501,1578,2024-11-26,Despejado,24.20,11.80,0.00,7.10,Norte
502,1578,2024-11-27,Despejado,25.20,12.40,0.00,5.50,Noroeste
503,1578,2024-11-28,Despejado,26.10,14.00,0.00,5.50,Norte
504,1578,2024-11-29,Despejado,25.20,13.50,0.00,6.30,Norte
505,776,2024-11-26,Despejado,24.70,8.00,0.00,8.70,Noreste
506,776,2024-11-27,Despejado,25.80,7.80,0.00,5.80,Norte
507,776,2024-11-28,Despejado,26.70,11.00,0.00,6.20,Suroeste
508,776,2024-11-29,Despejado,26.40,10.10,0.00,6.80,Noreste
509,2012,2024-11-26,Despejado,28.80,10.90,0.00,7.00,Noreste
510,2012,2024-11-27,Despejado,28.00,10.60,0.00,6.60,Noreste
511,2012,2024-11-28,Despejado,28.60,12.80,0.00,6.00,Noreste
512,2012,2024-11-29,Despejado,28.70,13.30,0.00,6.30,Noreste
513,369,2024-11-26,Despejado,22.40,8.00,0.00,4.10,Noreste
514,369,2024-11-27,Despejado,24.90,7.90,0.00,3.20,Oeste
515,369,2024-11-28,Despejado,27.80,10.90,0.00,3.20,Noreste
516,369,2024-11-29,Despejado,23.60,10.80,0.00,4.40,Este
517,477,2024-11-26,Despejado,26.30,9.00,0.00,6.40,Sureste
518,477,2024-11-27,Despejado,26.00,8.80,0.00,5.10,Sureste
519,477,2024-11-28,Despejado,27.20,11.00,0.00,4.90,Sureste
520,477,2024-11-29,Despejado,27.80,11.70,0.00,5.20,Sureste
521,2185,2024-11-26,Despejado,22.10,8.00,0.00,8.60,Noreste
522,2185,2024-11-27,Despejado,24.30,7.90,0.00,4.40,Sureste
523,2185,2024-11-28,Despejado,25.90,11.00,0.00,6.30,Este
524,2185,2024-11-29,Despejado,24.10,9.50,0.00,8.00,Noreste
525,886,2024-11-26,Despejado,25.80,14.10,0.00,6.20,Suroeste
526,886,2024-11-27,Despejado,25.50,13.80,0.00,6.10,Suroeste
527,886,2024-11-28,Despejado,27.70,15.20,0.00,5.60,Suroeste
528,886,2024-11-29,Poco nuboso,26.30,16.60,0.00,5.00,Este
529,2382,2024-11-26,Despejado,22.10,5.00,0.00,8.60,Norte
530,2382,2024-11-27,Despejado,24.20,5.20,0.00,3.70,Este
531,2382,2024-11-28,Despejado,25.80,8.20,0.00,5.00,Noreste
532,2382,2024-11-29,Despejado,23.80,7.00,0.00,7.30,Norte
533,429,2024-11-26,Despejado,18.70,4.50,0.00,6.60,Noreste
534,429,2024-11-27,Despejado,23.60,5.30,0.00,3.90,Suroeste
535,429,2024-11-28,Despejado,25.80,7.50,0.00,3.30,Noreste
536,429,2024-11-29,Despejado,20.00,6.20,0.00,6.50,Noreste
537,662,2024-11-26,Despejado,19.20,5.00,0.00,5.40,Noreste
538,662,2024-11-27,Despejado,23.50,5.80,0.00,5.80,Suroeste
539,662,2024-11-28,Despejado,26.20,7.70,0.00,3.80,Este
540,662,2024-11-29,Despejado,20.30,6.70,0.00,5.70,Noreste
541,1540,2024-11-26,Despejado,23.50,6.80,0.00,7.50,Norte
542,1540,2024-11-27,Despejado,23.90,6.60,0.00,5.30,Noroeste
543,1540,2024-11-28,Despejado,25.70,9.50,0.00,6.40,Noreste
544,1540,2024-11-29,Despejado,24.70,8.90,0.00,7.00,Norte
545,1891,2024-11-26,Despejado,18.70,4.70,0.00,9.10,Norte
546,1891,2024-11-27,Despejado,22.90,4.50,0.00,4.90,Oeste
547,1891,2024-11-28,Despejado,24.60,7.70,0.00,5.00,Norte
548,1891,2024-11-29,Despejado,20.50,6.40,0.00,8.20,Noreste
549,491,2024-11-26,Despejado,23.80,6.70,0.00,7.10,Norte
550,491,2024-11-27,Despejado,24.30,6.60,0.00,4.90,Noroeste
551,491,2024-11-28,Despejado,26.10,9.50,0.00,5.50,Norte
552,491,2024-11-29,Despejado,25.00,8.90,0.00,6.50,Norte
553,827,2024-11-26,Despejado,22.30,8.20,0.00,7.40,Suroeste
554,827,2024-11-27,Despejado,24.50,8.30,0.00,7.80,Suroeste
555,827,2024-11-28,Despejado,28.30,10.90,0.00,6.90,Suroeste
556,827,2024-11-29,Despejado,22.90,10.60,0.00,5.50,Norte
557,24,2024-11-26,Despejado,18.10,4.60,0.00,8.70,Norte
558,24,2024-11-27,Despejado,22.60,4.40,0.00,5.30,Oeste
559,24,2024-11-28,Despejado,24.60,7.80,0.00,5.40,Norte
560,24,2024-11-29,Despejado,20.00,6.10,0.00,7.90,Noreste
561,1577,2024-11-26,Despejado,22.80,5.40,0.00,7.70,Norte
562,1577,2024-11-27,Despejado,24.30,5.50,0.00,2.10,Norte
563,1577,2024-11-28,Despejado,26.00,8.50,0.00,3.70,Norte
564,1577,2024-11-29,Despejado,24.20,7.50,0.00,6.10,Norte
565,127,2024-11-26,Despejado,27.50,9.70,0.00,7.70,Este
566,127,2024-11-27,Despejado,26.60,9.30,0.00,4.80,Sureste
567,127,2024-11-28,Despejado,27.70,11.60,0.00,4.60,Sureste
568,127,2024-11-29,Despejado,29.00,12.40,0.00,5.80,Este
569,1128,2024-11-26,Despejado,20.30,6.20,0.00,7.10,Noroeste
570,1128,2024-11-27,Despejado,24.00,6.40,0.00,5.60,Suroeste
571,1128,2024-11-28,Despejado,27.00,9.00,0.00,4.60,Oeste
572,1128,2024-11-29,Despejado,21.50,8.40,0.00,6.70,Noroeste
573,846,2024-11-26,Despejado,19.10,5.00,0.00,5.40,Noreste
574,846,2024-11-27,Despejado,23.60,5.60,0.00,4.90,Suroeste
575,846,2024-11-28,Despejado,26.20,7.80,0.00,2.90,Noreste
576,846,2024-11-29,Despejado,20.30,7.00,0.00,5.30,Noreste
577,1054,2024-11-26,Despejado,19.30,6.00,0.00,9.50,Este
578,1054,2024-11-27,Despejado,23.90,6.10,0.00,4.30,Noreste
579,1054,2024-11-28,Despejado,25.80,9.00,0.00,4.60,Noreste
580,1054,2024-11-29,Despejado,21.00,7.60,0.00,9.70,Este
581,1761,2024-11-26,Despejado,20.40,6.50,0.00,7.00,Norte
582,1761,2024-11-27,Despejado,23.80,6.60,0.00,7.40,Suroeste
583,1761,2024-11-28,Despejado,27.80,9.20,0.00,6.20,Suroeste
584,1761,2024-11-29,Despejado,21.50,8.70,0.00,5.80,Norte
585,359,2024-11-26,Despejado,18.80,4.60,0.00,6.40,Noreste
586,359,2024-11-27,Despejado,23.60,5.30,0.00,4.00,Suroeste
587,359,2024-11-28,Despejado,26.00,7.50,0.00,3.10,Noreste
588,359,2024-11-29,Despejado,20.10,6.50,0.00,6.30,Noreste
589,2031,2024-11-26,Despejado,23.00,6.90,0.00,7.30,Norte
590,2031,2024-11-27,Despejado,24.50,6.80,0.00,4.80,Noroeste
591,2031,2024-11-28,Despejado,25.90,9.60,0.00,4.60,Norte
592,2031,2024-11-29,Despejado,24.40,8.60,0.00,6.60,Norte
593,116,2024-11-26,Despejado,22.00,6.30,0.00,5.00,Noreste
594,116,2024-11-27,Despejado,25.10,6.10,0.00,5.30,Suroeste
595,116,2024-11-28,Despejado,27.90,9.30,0.00,4.00,Este
596,116,2024-11-29,Despejado,22.90,9.70,0.00,5.30,Noreste
597,2243,2024-11-26,Despejado,19.10,4.80,0.00,9.90,Norte
598,2243,2024-11-27,Despejado,23.00,4.60,0.00,4.70,Oeste
599,2243,2024-11-28,Despejado,24.50,7.70,0.00,5.20,Norte
600,2243,2024-11-29,Despejado,20.90,6.60,0.00,9.00,Noreste
601,1978,2024-11-26,Despejado,19.10,5.90,0.00,10.10,Este
602,1978,2024-11-27,Despejado,23.90,6.10,0.00,3.80,Noreste
603,1978,2024-11-28,Despejado,25.60,8.50,0.00,4.50,Noreste
604,1978,2024-11-29,Despejado,20.90,7.50,0.00,10.20,Este
605,910,2024-11-26,Despejado,20.30,6.20,0.00,6.00,Suroeste
606,910,2024-11-27,Despejado,23.90,6.60,0.00,7.10,Suroeste
607,910,2024-11-28,Despejado,27.30,8.90,0.00,5.10,Suroeste
608,910,2024-11-29,Despejado,21.20,8.40,0.00,5.00,Noreste
609,829,2024-11-26,Despejado,23.00,5.50,0.00,7.80,Norte
610,829,2024-11-27,Despejado,24.40,5.60,0.00,2.70,Norte
611,829,2024-11-28,Despejado,26.10,8.50,0.00,4.20,Norte
612,829,2024-11-29,Despejado,24.40,7.60,0.00,6.10,Norte
613,1060,2024-11-26,Despejado,30.20,19.10,0.00,23.30,Norte
614,1060,2024-11-27,Despejado,32.30,18.20,0.00,11.10,Noroeste
615,1060,2024-11-28,Despejado,31.30,18.00,0.00,7.80,Noroeste
616,1060,2024-11-29,Despejado,31.90,19.00,0.00,19.40,Norte
617,512,2024-11-26,Despejado,31.00,20.40,0.00,34.00,Norte
618,512,2024-11-27,Despejado,32.90,20.50,0.00,13.20,Noroeste
619,512,2024-11-28,Despejado,29.10,20.30,0.00,8.90,Noroeste
620,512,2024-11-29,Despejado,32.50,20.60,0.00,27.10,Norte
621,2368,2024-11-26,Despejado,24.60,7.20,0.00,7.70,Norte
622,2368,2024-11-27,Despejado,25.40,7.00,0.00,4.90,Noroeste
623,2368,2024-11-28,Despejado,27.10,9.90,0.00,4.80,Noroeste
624,2368,2024-11-29,Despejado,25.70,9.60,0.00,7.10,Norte
625,434,2024-11-26,Despejado,21.80,7.00,0.00,9.20,Norte
626,434,2024-11-27,Despejado,22.80,7.00,0.00,6.00,Noroeste
627,434,2024-11-28,Despejado,24.20,9.60,0.00,6.30,Norte
628,434,2024-11-29,Despejado,23.20,8.90,0.00,6.70,Norte
629,323,2024-11-26,Despejado,23.90,9.60,0.00,7.90,Norte
630,323,2024-11-27,Despejado,26.50,9.50,0.00,5.70,Oeste
631,323,2024-11-28,Despejado,30.70,12.00,0.00,5.10,Noroeste
632,323,2024-11-29,Despejado,25.10,11.70,0.00,7.80,Norte
633,340,2024-11-26,Despejado,20.00,5.10,0.00,8.90,Norte
634,340,2024-11-27,Despejado,23.00,5.10,0.00,4.60,Noroeste
635,340,2024-11-28,Despejado,24.30,7.80,0.00,5.00,Norte
636,340,2024-11-29,Despejado,21.80,7.10,0.00,7.80,Noreste
637,86,2024-11-26,Despejado,19.20,4.90,0.00,8.60,Noreste
638,86,2024-11-27,Despejado,23.00,4.80,0.00,4.30,Oeste
639,86,2024-11-28,Despejado,24.50,7.70,0.00,4.40,Norte
640,86,2024-11-29,Despejado,21.10,6.60,0.00,7.80,Noreste
641,621,2024-11-26,Despejado,22.10,5.10,0.00,8.40,Norte
642,621,2024-11-27,Despejado,24.20,5.20,0.00,2.90,Este
643,621,2024-11-28,Despejado,25.90,8.20,0.00,4.30,Noreste
644,621,2024-11-29,Despejado,23.70,7.10,0.00,7.10,Norte
645,2187,2024-11-26,Despejado,23.70,6.50,0.00,7.30,Norte
646,2187,2024-11-27,Despejado,23.90,6.40,0.00,5.30,Noroeste
647,2187,2024-11-28,Despejado,25.60,9.20,0.00,6.40,Norte
648,2187,2024-11-29,Despejado,24.80,8.60,0.00,6.70,Norte
649,1390,2024-11-26,Despejado,22.20,6.60,0.00,8.80,Este
650,1390,2024-11-27,Despejado,24.10,6.50,0.00,4.30,Sureste
651,1390,2024-11-28,Despejado,25.00,8.30,0.00,5.20,Este
652,1390,2024-11-29,Despejado,24.70,8.80,0.00,7.20,Este
653,2398,2024-11-26,Despejado,23.90,6.60,0.00,7.10,Norte
654,2398,2024-11-27,Despejado,24.20,6.50,0.00,5.00,Noroeste
655,2398,2024-11-28,Despejado,26.00,9.40,0.00,5.60,Norte
656,2398,2024-11-29,Despejado,25.00,8.80,0.00,6.50,Norte
657,1024,2024-11-26,Despejado,22.90,6.70,0.00,8.60,Norte
658,1024,2024-11-27,Despejado,23.60,6.60,0.00,5.80,Sur
659,1024,2024-11-28,Despejado,25.20,9.40,0.00,7.60,Noreste
660,1024,2024-11-29,Despejado,24.20,8.60,0.00,8.00,Noreste
661,314,2024-11-26,Despejado,24.60,6.80,0.00,7.30,Norte
662,314,2024-11-27,Despejado,25.10,6.60,0.00,5.00,Noroeste
663,314,2024-11-28,Despejado,26.80,9.50,0.00,5.20,Noroeste
664,314,2024-11-29,Despejado,25.60,9.20,0.00,6.70,Norte
665,2245,2024-11-26,Despejado,21.10,8.10,0.00,5.10,Norte
666,2245,2024-11-27,Despejado,23.20,8.30,0.00,3.00,Suroeste
667,2245,2024-11-28,Despejado,25.10,10.50,0.00,3.00,Este
668,2245,2024-11-29,Despejado,22.70,9.30,0.00,5.10,Noreste
669,967,2024-11-26,Despejado,23.00,8.00,0.00,9.70,Noreste
670,967,2024-11-27,Despejado,24.90,7.90,0.00,3.80,Noreste
671,967,2024-11-28,Despejado,26.30,11.00,0.00,5.10,Noreste
672,967,2024-11-29,Despejado,25.10,10.00,0.00,8.00,Noreste
673,2448,2024-11-26,Despejado,24.20,7.50,0.00,7.40,Norte
674,2448,2024-11-27,Despejado,25.20,7.30,0.00,4.40,Noroeste
675,2448,2024-11-28,Despejado,26.90,10.20,0.00,3.90,Norte
676,2448,2024-11-29,Despejado,25.40,9.70,0.00,6.70,Norte
677,1477,2024-11-26,Despejado,21.90,7.30,0.00,9.70,Norte
678,1477,2024-11-27,Despejado,22.90,7.30,0.00,6.40,Noroeste
679,1477,2024-11-28,Despejado,24.20,9.90,0.00,6.80,Norte
680,1477,2024-11-29,Despejado,23.30,9.20,0.00,7.10,Norte
681,2218,2024-11-26,Despejado,23.40,8.90,0.00,7.70,Noreste
682,2218,2024-11-27,Despejado,22.90,9.00,0.00,6.20,Noreste
683,2218,2024-11-28,Despejado,24.10,11.00,0.00,6.60,Noreste
684,2218,2024-11-29,Despejado,23.90,10.90,0.00,6.20,Noreste
685,387,2024-11-26,Despejado,22.70,8.50,0.00,4.10,Noreste
686,387,2024-11-27,Despejado,25.00,8.30,0.00,3.90,Oeste
687,387,2024-11-28,Despejado,27.80,11.20,0.00,2.40,Norte
688,387,2024-11-29,Despejado,23.80,11.30,0.00,4.10,Este
689,1188,2024-11-26,Despejado,25.10,12.90,0.00,4.70,Noreste
690,1188,2024-11-27,Despejado,25.40,13.70,0.00,5.40,Noreste
691,1188,2024-11-28,Despejado,26.50,14.80,0.00,5.70,Noreste
692,1188,2024-11-29,Despejado,26.90,13.00,0.00,5.80,Noreste
693,42,2024-11-26,Despejado,25.80,9.30,0.00,6.00,Sureste
694,42,2024-11-27,Despejado,26.00,9.00,0.00,5.80,Sur
695,42,2024-11-28,Despejado,27.20,11.00,0.00,5.50,Sureste
696,42,2024-11-29,Despejado,27.40,11.80,0.00,5.70,Sureste
697,1166,2024-11-26,Despejado,23.70,6.70,0.00,7.20,Norte
698,1166,2024-11-27,Despejado,24.00,6.60,0.00,5.10,Noroeste
699,1166,2024-11-28,Despejado,25.80,9.40,0.00,6.00,Norte
700,1166,2024-11-29,Despejado,24.90,8.80,0.00,6.70,Norte
701,2143,2024-11-26,Despejado,27.70,10.10,0.00,6.70,Este
702,2143,2024-11-27,Despejado,27.10,9.80,0.00,4.80,Noroeste
703,2143,2024-11-28,Despejado,28.20,11.90,0.00,4.60,Noroeste
704,2143,2024-11-29,Despejado,29.20,12.80,0.00,5.10,Sureste
705,1103,2024-11-26,Despejado,23.40,7.80,0.00,11.40,Norte
706,1103,2024-11-27,Despejado,23.80,7.70,0.00,7.50,Norte
707,1103,2024-11-28,Despejado,25.00,10.80,0.00,7.80,Norte
708,1103,2024-11-29,Despejado,24.80,10.00,0.00,8.10,Norte
709,585,2024-11-26,Despejado,24.30,6.00,0.00,7.70,Noroeste
710,585,2024-11-27,Despejado,24.50,6.00,0.00,4.90,Noroeste
711,585,2024-11-28,Despejado,26.40,8.90,0.00,5.60,Noroeste
712,585,2024-11-29,Despejado,25.30,8.30,0.00,6.40,Norte
713,1719,2024-11-26,Despejado,24.30,6.90,0.00,7.50,Norte
714,1719,2024-11-27,Despejado,25.00,6.70,0.00,5.00,Noroeste
715,1719,2024-11-28,Despejado,26.70,9.50,0.00,5.00,Noroeste
716,1719,2024-11-29,Despejado,25.40,9.20,0.00,6.80,Norte
717,1787,2024-11-26,Despejado,23.50,5.90,0.00,7.30,Norte
718,1787,2024-11-27,Despejado,24.30,5.90,0.00,3.90,Noroeste
719,1787,2024-11-28,Despejado,26.10,8.80,0.00,5.00,Norte
720,1787,2024-11-29,Despejado,24.70,8.10,0.00,5.80,Norte
721,587,2024-11-26,Despejado,23.30,5.60,0.00,7.60,Norte
722,587,2024-11-27,Despejado,24.40,5.70,0.00,2.70,Norte
723,587,2024-11-28,Despejado,26.20,8.60,0.00,4.10,Norte
724,587,2024-11-29,Despejado,24.60,7.80,0.00,5.70,Norte
725,1257,2024-11-26,Despejado,18.20,4.60,0.00,8.50,Noreste
726,1257,2024-11-27,Despejado,22.70,4.50,0.00,5.20,Oeste
727,1257,2024-11-28,Despejado,24.60,7.90,0.00,5.30,Noreste
728,1257,2024-11-29,Despejado,20.10,6.10,0.00,7.80,Noreste
729,929,2024-11-26,Despejado,21.20,5.60,0.00,7.10,Noreste
730,929,2024-11-27,Despejado,23.20,5.60,0.00,2.20,Noroeste
731,929,2024-11-28,Despejado,24.30,7.90,0.00,3.20,Noreste
732,929,2024-11-29,Despejado,23.00,7.80,0.00,5.70,Este
733,2407,2024-11-26,Despejado,21.40,6.00,0.00,9.80,Norte
734,2407,2024-11-27,Despejado,23.20,6.00,0.00,5.20,Noroeste
735,2407,2024-11-28,Despejado,24.40,8.80,0.00,5.90,Norte
736,2407,2024-11-29,Despejado,23.10,8.20,0.00,7.70,Norte
737,927,2024-11-26,Despejado,22.00,8.00,0.00,7.30,Suroeste
738,927,2024-11-27,Despejado,24.40,8.10,0.00,7.70,Suroeste
739,927,2024-11-28,Despejado,28.20,10.70,0.00,6.70,Suroeste
740,927,2024-11-29,Despejado,22.80,10.40,0.00,5.50,Norte
